72703,50:00:00:01:1b:fe,18:00:00:01:1b:fe
72704,50:00:00:01:1b:ff,18:00:00:01:1b:ff
72705,50:00:00:01:1c:00,18:00:00:01:1c:00
72706,50:00:00:01:1c:01,18:00:00:01:1c:01
72707,50:00:00:01:1c:02,18:00:00:01:1c:02
72708,50:00:00:01:1c:03,18:00:00:01:1c:03
72709,50:00:00:01:1c:04,18:00:00:01:1c:04
72710,50:00:00:01:1c:05,18:00:00:01:1c:05
72711,50:00:00:01:1c:06,18:00:00:01:1c:06
72712,50:00:00:01:1c:07,18:00:00:01:1c:07
72713,50:00:00:01:1c:08,18:00:00:01:1c:08
72714,50:00:00:01:1c:09,18:00:00:01:1c:09
72715,50:00:00:01:1c:0a,18:00:00:01:1c:0a
72716,50:00:00:01:1c:0b,18:00:00:01:1c:0b
72717,50:00:00:01:1c:0c,18:00:00:01:1c:0c
72718,50:00:00:01:1c:0d,18:00:00:01:1c:0d
72719,50:00:00:01:1c:0e,18:00:00:01:1c:0e
72720,50:00:00:01:1c:0f,18:00:00:01:1c:0f
72721,50:00:00:01:1c:10,18:00:00:01:1c:10
72722,50:00:00:01:1c:11,18:00:00:01:1c:11
72723,50:00:00:01:1c:12,18:00:00:01:1c:12
72724,50:00:00:01:1c:13,18:00:00:01:1c:13
72725,50:00:00:01:1c:14,18:00:00:01:1c:14
72726,50:00:00:01:1c:15,18:00:00:01:1c:15
72727,50:00:00:01:1c:16,18:00:00:01:1c:16
72728,50:00:00:01:1c:17,18:00:00:01:1c:17
72729,50:00:00:01:1c:18,18:00:00:01:1c:18
72730,50:00:00:01:1c:19,18:00:00:01:1c:19
72731,50:00:00:01:1c:1a,18:00:00:01:1c:1a
72732,50:00:00:01:1c:1b,18:00:00:01:1c:1b
72733,50:00:00:01:1c:1c,18:00:00:01:1c:1c
72734,50:00:00:01:1c:1d,18:00:00:01:1c:1d
72735,50:00:00:01:1c:1e,18:00:00:01:1c:1e
72736,50:00:00:01:1c:1f,18:00:00:01:1c:1f
72737,50:00:00:01:1c:20,18:00:00:01:1c:20
72738,50:00:00:01:1c:21,18:00:00:01:1c:21
72739,50:00:00:01:1c:22,18:00:00:01:1c:22
72740,50:00:00:01:1c:23,18:00:00:01:1c:23
72741,50:00:00:01:1c:24,18:00:00:01:1c:24
72742,50:00:00:01:1c:25,18:00:00:01:1c:25
72743,50:00:00:01:1c:26,18:00:00:01:1c:26
72744,50:00:00:01:1c:27,18:00:00:01:1c:27
72745,50:00:00:01:1c:28,18:00:00:01:1c:28
72746,50:00:00:01:1c:29,18:00:00:01:1c:29
72747,50:00:00:01:1c:2a,18:00:00:01:1c:2a
72748,50:00:00:01:1c:2b,18:00:00:01:1c:2b
72749,50:00:00:01:1c:2c,18:00:00:01:1c:2c
72750,50:00:00:01:1c:2d,18:00:00:01:1c:2d
72751,50:00:00:01:1c:2e,18:00:00:01:1c:2e
72752,50:00:00:01:1c:2f,18:00:00:01:1c:2f
72753,50:00:00:01:1c:30,18:00:00:01:1c:30
72754,50:00:00:01:1c:31,18:00:00:01:1c:31
72755,50:00:00:01:1c:32,18:00:00:01:1c:32
72756,50:00:00:01:1c:33,18:00:00:01:1c:33
72757,50:00:00:01:1c:34,18:00:00:01:1c:34
72758,50:00:00:01:1c:35,18:00:00:01:1c:35
72759,50:00:00:01:1c:36,18:00:00:01:1c:36
72760,50:00:00:01:1c:37,18:00:00:01:1c:37
72761,50:00:00:01:1c:38,18:00:00:01:1c:38
72762,50:00:00:01:1c:39,18:00:00:01:1c:39
72763,50:00:00:01:1c:3a,18:00:00:01:1c:3a
72764,50:00:00:01:1c:3b,18:00:00:01:1c:3b
72765,50:00:00:01:1c:3c,18:00:00:01:1c:3c
72766,50:00:00:01:1c:3d,18:00:00:01:1c:3d
72767,50:00:00:01:1c:3e,18:00:00:01:1c:3e
72768,50:00:00:01:1c:3f,18:00:00:01:1c:3f
72769,50:00:00:01:1c:40,18:00:00:01:1c:40
72770,50:00:00:01:1c:41,18:00:00:01:1c:41
72771,50:00:00:01:1c:42,18:00:00:01:1c:42
72772,50:00:00:01:1c:43,18:00:00:01:1c:43
72773,50:00:00:01:1c:44,18:00:00:01:1c:44
72774,50:00:00:01:1c:45,18:00:00:01:1c:45
72775,50:00:00:01:1c:46,18:00:00:01:1c:46
72776,50:00:00:01:1c:47,18:00:00:01:1c:47
72777,50:00:00:01:1c:48,18:00:00:01:1c:48
72778,50:00:00:01:1c:49,18:00:00:01:1c:49
72779,50:00:00:01:1c:4a,18:00:00:01:1c:4a
72780,50:00:00:01:1c:4b,18:00:00:01:1c:4b
72781,50:00:00:01:1c:4c,18:00:00:01:1c:4c
72782,50:00:00:01:1c:4d,18:00:00:01:1c:4d
72783,50:00:00:01:1c:4e,18:00:00:01:1c:4e
72784,50:00:00:01:1c:4f,18:00:00:01:1c:4f
72785,50:00:00:01:1c:50,18:00:00:01:1c:50
72786,50:00:00:01:1c:51,18:00:00:01:1c:51
72787,50:00:00:01:1c:52,18:00:00:01:1c:52
72788,50:00:00:01:1c:53,18:00:00:01:1c:53
72789,50:00:00:01:1c:54,18:00:00:01:1c:54
72790,50:00:00:01:1c:55,18:00:00:01:1c:55
72791,50:00:00:01:1c:56,18:00:00:01:1c:56
72792,50:00:00:01:1c:57,18:00:00:01:1c:57
72793,50:00:00:01:1c:58,18:00:00:01:1c:58
72794,50:00:00:01:1c:59,18:00:00:01:1c:59
72795,50:00:00:01:1c:5a,18:00:00:01:1c:5a
72796,50:00:00:01:1c:5b,18:00:00:01:1c:5b
72797,50:00:00:01:1c:5c,18:00:00:01:1c:5c
72798,50:00:00:01:1c:5d,18:00:00:01:1c:5d
72799,50:00:00:01:1c:5e,18:00:00:01:1c:5e
72800,50:00:00:01:1c:5f,18:00:00:01:1c:5f
72801,50:00:00:01:1c:60,18:00:00:01:1c:60
72802,50:00:00:01:1c:61,18:00:00:01:1c:61
72803,50:00:00:01:1c:62,18:00:00:01:1c:62
72804,50:00:00:01:1c:63,18:00:00:01:1c:63
72805,50:00:00:01:1c:64,18:00:00:01:1c:64
72806,50:00:00:01:1c:65,18:00:00:01:1c:65
72807,50:00:00:01:1c:66,18:00:00:01:1c:66
72808,50:00:00:01:1c:67,18:00:00:01:1c:67
72809,50:00:00:01:1c:68,18:00:00:01:1c:68
72810,50:00:00:01:1c:69,18:00:00:01:1c:69
72811,50:00:00:01:1c:6a,18:00:00:01:1c:6a
72812,50:00:00:01:1c:6b,18:00:00:01:1c:6b
72813,50:00:00:01:1c:6c,18:00:00:01:1c:6c
72814,50:00:00:01:1c:6d,18:00:00:01:1c:6d
72815,50:00:00:01:1c:6e,18:00:00:01:1c:6e
72816,50:00:00:01:1c:6f,18:00:00:01:1c:6f
72817,50:00:00:01:1c:70,18:00:00:01:1c:70
72818,50:00:00:01:1c:71,18:00:00:01:1c:71
72819,50:00:00:01:1c:72,18:00:00:01:1c:72
72820,50:00:00:01:1c:73,18:00:00:01:1c:73
72821,50:00:00:01:1c:74,18:00:00:01:1c:74
72822,50:00:00:01:1c:75,18:00:00:01:1c:75
72823,50:00:00:01:1c:76,18:00:00:01:1c:76
72824,50:00:00:01:1c:77,18:00:00:01:1c:77
72825,50:00:00:01:1c:78,18:00:00:01:1c:78
72826,50:00:00:01:1c:79,18:00:00:01:1c:79
72827,50:00:00:01:1c:7a,18:00:00:01:1c:7a
72828,50:00:00:01:1c:7b,18:00:00:01:1c:7b
72829,50:00:00:01:1c:7c,18:00:00:01:1c:7c
72830,50:00:00:01:1c:7d,18:00:00:01:1c:7d
72831,50:00:00:01:1c:7e,18:00:00:01:1c:7e
72832,50:00:00:01:1c:7f,18:00:00:01:1c:7f
72833,50:00:00:01:1c:80,18:00:00:01:1c:80
72834,50:00:00:01:1c:81,18:00:00:01:1c:81
72835,50:00:00:01:1c:82,18:00:00:01:1c:82
72836,50:00:00:01:1c:83,18:00:00:01:1c:83
72837,50:00:00:01:1c:84,18:00:00:01:1c:84
72838,50:00:00:01:1c:85,18:00:00:01:1c:85
72839,50:00:00:01:1c:86,18:00:00:01:1c:86
72840,50:00:00:01:1c:87,18:00:00:01:1c:87
72841,50:00:00:01:1c:88,18:00:00:01:1c:88
72842,50:00:00:01:1c:89,18:00:00:01:1c:89
72843,50:00:00:01:1c:8a,18:00:00:01:1c:8a
72844,50:00:00:01:1c:8b,18:00:00:01:1c:8b
72845,50:00:00:01:1c:8c,18:00:00:01:1c:8c
72846,50:00:00:01:1c:8d,18:00:00:01:1c:8d
72847,50:00:00:01:1c:8e,18:00:00:01:1c:8e
72848,50:00:00:01:1c:8f,18:00:00:01:1c:8f
72849,50:00:00:01:1c:90,18:00:00:01:1c:90
72850,50:00:00:01:1c:91,18:00:00:01:1c:91
72851,50:00:00:01:1c:92,18:00:00:01:1c:92
72852,50:00:00:01:1c:93,18:00:00:01:1c:93
72853,50:00:00:01:1c:94,18:00:00:01:1c:94
72854,50:00:00:01:1c:95,18:00:00:01:1c:95
72855,50:00:00:01:1c:96,18:00:00:01:1c:96
72856,50:00:00:01:1c:97,18:00:00:01:1c:97
72857,50:00:00:01:1c:98,18:00:00:01:1c:98
72858,50:00:00:01:1c:99,18:00:00:01:1c:99
72859,50:00:00:01:1c:9a,18:00:00:01:1c:9a
72860,50:00:00:01:1c:9b,18:00:00:01:1c:9b
72861,50:00:00:01:1c:9c,18:00:00:01:1c:9c
72862,50:00:00:01:1c:9d,18:00:00:01:1c:9d
72863,50:00:00:01:1c:9e,18:00:00:01:1c:9e
72864,50:00:00:01:1c:9f,18:00:00:01:1c:9f
72865,50:00:00:01:1c:a0,18:00:00:01:1c:a0
72866,50:00:00:01:1c:a1,18:00:00:01:1c:a1
72867,50:00:00:01:1c:a2,18:00:00:01:1c:a2
72868,50:00:00:01:1c:a3,18:00:00:01:1c:a3
72869,50:00:00:01:1c:a4,18:00:00:01:1c:a4
72870,50:00:00:01:1c:a5,18:00:00:01:1c:a5
72871,50:00:00:01:1c:a6,18:00:00:01:1c:a6
72872,50:00:00:01:1c:a7,18:00:00:01:1c:a7
72873,50:00:00:01:1c:a8,18:00:00:01:1c:a8
72874,50:00:00:01:1c:a9,18:00:00:01:1c:a9
72875,50:00:00:01:1c:aa,18:00:00:01:1c:aa
72876,50:00:00:01:1c:ab,18:00:00:01:1c:ab
72877,50:00:00:01:1c:ac,18:00:00:01:1c:ac
72878,50:00:00:01:1c:ad,18:00:00:01:1c:ad
72879,50:00:00:01:1c:ae,18:00:00:01:1c:ae
72880,50:00:00:01:1c:af,18:00:00:01:1c:af
72881,50:00:00:01:1c:b0,18:00:00:01:1c:b0
72882,50:00:00:01:1c:b1,18:00:00:01:1c:b1
72883,50:00:00:01:1c:b2,18:00:00:01:1c:b2
72884,50:00:00:01:1c:b3,18:00:00:01:1c:b3
72885,50:00:00:01:1c:b4,18:00:00:01:1c:b4
72886,50:00:00:01:1c:b5,18:00:00:01:1c:b5
72887,50:00:00:01:1c:b6,18:00:00:01:1c:b6
72888,50:00:00:01:1c:b7,18:00:00:01:1c:b7
72889,50:00:00:01:1c:b8,18:00:00:01:1c:b8
72890,50:00:00:01:1c:b9,18:00:00:01:1c:b9
72891,50:00:00:01:1c:ba,18:00:00:01:1c:ba
72892,50:00:00:01:1c:bb,18:00:00:01:1c:bb
72893,50:00:00:01:1c:bc,18:00:00:01:1c:bc
72894,50:00:00:01:1c:bd,18:00:00:01:1c:bd
72895,50:00:00:01:1c:be,18:00:00:01:1c:be
72896,50:00:00:01:1c:bf,18:00:00:01:1c:bf
72897,50:00:00:01:1c:c0,18:00:00:01:1c:c0
72898,50:00:00:01:1c:c1,18:00:00:01:1c:c1
72899,50:00:00:01:1c:c2,18:00:00:01:1c:c2
72900,50:00:00:01:1c:c3,18:00:00:01:1c:c3
72901,50:00:00:01:1c:c4,18:00:00:01:1c:c4
72902,50:00:00:01:1c:c5,18:00:00:01:1c:c5
72903,50:00:00:01:1c:c6,18:00:00:01:1c:c6
72904,50:00:00:01:1c:c7,18:00:00:01:1c:c7
72905,50:00:00:01:1c:c8,18:00:00:01:1c:c8
72906,50:00:00:01:1c:c9,18:00:00:01:1c:c9
72907,50:00:00:01:1c:ca,18:00:00:01:1c:ca
72908,50:00:00:01:1c:cb,18:00:00:01:1c:cb
72909,50:00:00:01:1c:cc,18:00:00:01:1c:cc
72910,50:00:00:01:1c:cd,18:00:00:01:1c:cd
72911,50:00:00:01:1c:ce,18:00:00:01:1c:ce
72912,50:00:00:01:1c:cf,18:00:00:01:1c:cf
72913,50:00:00:01:1c:d0,18:00:00:01:1c:d0
72914,50:00:00:01:1c:d1,18:00:00:01:1c:d1
72915,50:00:00:01:1c:d2,18:00:00:01:1c:d2
72916,50:00:00:01:1c:d3,18:00:00:01:1c:d3
72917,50:00:00:01:1c:d4,18:00:00:01:1c:d4
72918,50:00:00:01:1c:d5,18:00:00:01:1c:d5
72919,50:00:00:01:1c:d6,18:00:00:01:1c:d6
72920,50:00:00:01:1c:d7,18:00:00:01:1c:d7
72921,50:00:00:01:1c:d8,18:00:00:01:1c:d8
72922,50:00:00:01:1c:d9,18:00:00:01:1c:d9
72923,50:00:00:01:1c:da,18:00:00:01:1c:da
72924,50:00:00:01:1c:db,18:00:00:01:1c:db
72925,50:00:00:01:1c:dc,18:00:00:01:1c:dc
72926,50:00:00:01:1c:dd,18:00:00:01:1c:dd
72927,50:00:00:01:1c:de,18:00:00:01:1c:de
72928,50:00:00:01:1c:df,18:00:00:01:1c:df
72929,50:00:00:01:1c:e0,18:00:00:01:1c:e0
72930,50:00:00:01:1c:e1,18:00:00:01:1c:e1
72931,50:00:00:01:1c:e2,18:00:00:01:1c:e2
72932,50:00:00:01:1c:e3,18:00:00:01:1c:e3
72933,50:00:00:01:1c:e4,18:00:00:01:1c:e4
72934,50:00:00:01:1c:e5,18:00:00:01:1c:e5
72935,50:00:00:01:1c:e6,18:00:00:01:1c:e6
72936,50:00:00:01:1c:e7,18:00:00:01:1c:e7
72937,50:00:00:01:1c:e8,18:00:00:01:1c:e8
72938,50:00:00:01:1c:e9,18:00:00:01:1c:e9
72939,50:00:00:01:1c:ea,18:00:00:01:1c:ea
72940,50:00:00:01:1c:eb,18:00:00:01:1c:eb
72941,50:00:00:01:1c:ec,18:00:00:01:1c:ec
72942,50:00:00:01:1c:ed,18:00:00:01:1c:ed
72943,50:00:00:01:1c:ee,18:00:00:01:1c:ee
72944,50:00:00:01:1c:ef,18:00:00:01:1c:ef
72945,50:00:00:01:1c:f0,18:00:00:01:1c:f0
72946,50:00:00:01:1c:f1,18:00:00:01:1c:f1
72947,50:00:00:01:1c:f2,18:00:00:01:1c:f2
72948,50:00:00:01:1c:f3,18:00:00:01:1c:f3
72949,50:00:00:01:1c:f4,18:00:00:01:1c:f4
72950,50:00:00:01:1c:f5,18:00:00:01:1c:f5
72951,50:00:00:01:1c:f6,18:00:00:01:1c:f6
72952,50:00:00:01:1c:f7,18:00:00:01:1c:f7
72953,50:00:00:01:1c:f8,18:00:00:01:1c:f8
72954,50:00:00:01:1c:f9,18:00:00:01:1c:f9
72955,50:00:00:01:1c:fa,18:00:00:01:1c:fa
72956,50:00:00:01:1c:fb,18:00:00:01:1c:fb
72957,50:00:00:01:1c:fc,18:00:00:01:1c:fc
72958,50:00:00:01:1c:fd,18:00:00:01:1c:fd
72959,50:00:00:01:1c:fe,18:00:00:01:1c:fe
72960,50:00:00:01:1c:ff,18:00:00:01:1c:ff
72961,50:00:00:01:1d:00,18:00:00:01:1d:00
72962,50:00:00:01:1d:01,18:00:00:01:1d:01
72963,50:00:00:01:1d:02,18:00:00:01:1d:02
72964,50:00:00:01:1d:03,18:00:00:01:1d:03
72965,50:00:00:01:1d:04,18:00:00:01:1d:04
72966,50:00:00:01:1d:05,18:00:00:01:1d:05
72967,50:00:00:01:1d:06,18:00:00:01:1d:06
72968,50:00:00:01:1d:07,18:00:00:01:1d:07
72969,50:00:00:01:1d:08,18:00:00:01:1d:08
72970,50:00:00:01:1d:09,18:00:00:01:1d:09
72971,50:00:00:01:1d:0a,18:00:00:01:1d:0a
72972,50:00:00:01:1d:0b,18:00:00:01:1d:0b
72973,50:00:00:01:1d:0c,18:00:00:01:1d:0c
72974,50:00:00:01:1d:0d,18:00:00:01:1d:0d
72975,50:00:00:01:1d:0e,18:00:00:01:1d:0e
72976,50:00:00:01:1d:0f,18:00:00:01:1d:0f
72977,50:00:00:01:1d:10,18:00:00:01:1d:10
72978,50:00:00:01:1d:11,18:00:00:01:1d:11
72979,50:00:00:01:1d:12,18:00:00:01:1d:12
72980,50:00:00:01:1d:13,18:00:00:01:1d:13
72981,50:00:00:01:1d:14,18:00:00:01:1d:14
72982,50:00:00:01:1d:15,18:00:00:01:1d:15
72983,50:00:00:01:1d:16,18:00:00:01:1d:16
72984,50:00:00:01:1d:17,18:00:00:01:1d:17
72985,50:00:00:01:1d:18,18:00:00:01:1d:18
72986,50:00:00:01:1d:19,18:00:00:01:1d:19
72987,50:00:00:01:1d:1a,18:00:00:01:1d:1a
72988,50:00:00:01:1d:1b,18:00:00:01:1d:1b
72989,50:00:00:01:1d:1c,18:00:00:01:1d:1c
72990,50:00:00:01:1d:1d,18:00:00:01:1d:1d
72991,50:00:00:01:1d:1e,18:00:00:01:1d:1e
72992,50:00:00:01:1d:1f,18:00:00:01:1d:1f
72993,50:00:00:01:1d:20,18:00:00:01:1d:20
72994,50:00:00:01:1d:21,18:00:00:01:1d:21
72995,50:00:00:01:1d:22,18:00:00:01:1d:22
72996,50:00:00:01:1d:23,18:00:00:01:1d:23
72997,50:00:00:01:1d:24,18:00:00:01:1d:24
72998,50:00:00:01:1d:25,18:00:00:01:1d:25
72999,50:00:00:01:1d:26,18:00:00:01:1d:26
73000,50:00:00:01:1d:27,18:00:00:01:1d:27
73001,50:00:00:01:1d:28,18:00:00:01:1d:28
73002,50:00:00:01:1d:29,18:00:00:01:1d:29
73003,50:00:00:01:1d:2a,18:00:00:01:1d:2a
73004,50:00:00:01:1d:2b,18:00:00:01:1d:2b
73005,50:00:00:01:1d:2c,18:00:00:01:1d:2c
73006,50:00:00:01:1d:2d,18:00:00:01:1d:2d
73007,50:00:00:01:1d:2e,18:00:00:01:1d:2e
73008,50:00:00:01:1d:2f,18:00:00:01:1d:2f
73009,50:00:00:01:1d:30,18:00:00:01:1d:30
73010,50:00:00:01:1d:31,18:00:00:01:1d:31
73011,50:00:00:01:1d:32,18:00:00:01:1d:32
73012,50:00:00:01:1d:33,18:00:00:01:1d:33
73013,50:00:00:01:1d:34,18:00:00:01:1d:34
73014,50:00:00:01:1d:35,18:00:00:01:1d:35
73015,50:00:00:01:1d:36,18:00:00:01:1d:36
73016,50:00:00:01:1d:37,18:00:00:01:1d:37
73017,50:00:00:01:1d:38,18:00:00:01:1d:38
73018,50:00:00:01:1d:39,18:00:00:01:1d:39
73019,50:00:00:01:1d:3a,18:00:00:01:1d:3a
73020,50:00:00:01:1d:3b,18:00:00:01:1d:3b
73021,50:00:00:01:1d:3c,18:00:00:01:1d:3c
73022,50:00:00:01:1d:3d,18:00:00:01:1d:3d
73023,50:00:00:01:1d:3e,18:00:00:01:1d:3e
73024,50:00:00:01:1d:3f,18:00:00:01:1d:3f
73025,50:00:00:01:1d:40,18:00:00:01:1d:40
73026,50:00:00:01:1d:41,18:00:00:01:1d:41
73027,50:00:00:01:1d:42,18:00:00:01:1d:42
73028,50:00:00:01:1d:43,18:00:00:01:1d:43
73029,50:00:00:01:1d:44,18:00:00:01:1d:44
73030,50:00:00:01:1d:45,18:00:00:01:1d:45
73031,50:00:00:01:1d:46,18:00:00:01:1d:46
73032,50:00:00:01:1d:47,18:00:00:01:1d:47
73033,50:00:00:01:1d:48,18:00:00:01:1d:48
73034,50:00:00:01:1d:49,18:00:00:01:1d:49
73035,50:00:00:01:1d:4a,18:00:00:01:1d:4a
73036,50:00:00:01:1d:4b,18:00:00:01:1d:4b
73037,50:00:00:01:1d:4c,18:00:00:01:1d:4c
73038,50:00:00:01:1d:4d,18:00:00:01:1d:4d
73039,50:00:00:01:1d:4e,18:00:00:01:1d:4e
73040,50:00:00:01:1d:4f,18:00:00:01:1d:4f
73041,50:00:00:01:1d:50,18:00:00:01:1d:50
73042,50:00:00:01:1d:51,18:00:00:01:1d:51
73043,50:00:00:01:1d:52,18:00:00:01:1d:52
73044,50:00:00:01:1d:53,18:00:00:01:1d:53
73045,50:00:00:01:1d:54,18:00:00:01:1d:54
73046,50:00:00:01:1d:55,18:00:00:01:1d:55
73047,50:00:00:01:1d:56,18:00:00:01:1d:56
73048,50:00:00:01:1d:57,18:00:00:01:1d:57
73049,50:00:00:01:1d:58,18:00:00:01:1d:58
73050,50:00:00:01:1d:59,18:00:00:01:1d:59
73051,50:00:00:01:1d:5a,18:00:00:01:1d:5a
73052,50:00:00:01:1d:5b,18:00:00:01:1d:5b
73053,50:00:00:01:1d:5c,18:00:00:01:1d:5c
73054,50:00:00:01:1d:5d,18:00:00:01:1d:5d
73055,50:00:00:01:1d:5e,18:00:00:01:1d:5e
73056,50:00:00:01:1d:5f,18:00:00:01:1d:5f
73057,50:00:00:01:1d:60,18:00:00:01:1d:60
73058,50:00:00:01:1d:61,18:00:00:01:1d:61
73059,50:00:00:01:1d:62,18:00:00:01:1d:62
73060,50:00:00:01:1d:63,18:00:00:01:1d:63
73061,50:00:00:01:1d:64,18:00:00:01:1d:64
73062,50:00:00:01:1d:65,18:00:00:01:1d:65
73063,50:00:00:01:1d:66,18:00:00:01:1d:66
73064,50:00:00:01:1d:67,18:00:00:01:1d:67
73065,50:00:00:01:1d:68,18:00:00:01:1d:68
73066,50:00:00:01:1d:69,18:00:00:01:1d:69
73067,50:00:00:01:1d:6a,18:00:00:01:1d:6a
73068,50:00:00:01:1d:6b,18:00:00:01:1d:6b
73069,50:00:00:01:1d:6c,18:00:00:01:1d:6c
73070,50:00:00:01:1d:6d,18:00:00:01:1d:6d
73071,50:00:00:01:1d:6e,18:00:00:01:1d:6e
73072,50:00:00:01:1d:6f,18:00:00:01:1d:6f
73073,50:00:00:01:1d:70,18:00:00:01:1d:70
73074,50:00:00:01:1d:71,18:00:00:01:1d:71
73075,50:00:00:01:1d:72,18:00:00:01:1d:72
73076,50:00:00:01:1d:73,18:00:00:01:1d:73
73077,50:00:00:01:1d:74,18:00:00:01:1d:74
73078,50:00:00:01:1d:75,18:00:00:01:1d:75
73079,50:00:00:01:1d:76,18:00:00:01:1d:76
73080,50:00:00:01:1d:77,18:00:00:01:1d:77
73081,50:00:00:01:1d:78,18:00:00:01:1d:78
73082,50:00:00:01:1d:79,18:00:00:01:1d:79
73083,50:00:00:01:1d:7a,18:00:00:01:1d:7a
73084,50:00:00:01:1d:7b,18:00:00:01:1d:7b
73085,50:00:00:01:1d:7c,18:00:00:01:1d:7c
73086,50:00:00:01:1d:7d,18:00:00:01:1d:7d
73087,50:00:00:01:1d:7e,18:00:00:01:1d:7e
73088,50:00:00:01:1d:7f,18:00:00:01:1d:7f
73089,50:00:00:01:1d:80,18:00:00:01:1d:80
73090,50:00:00:01:1d:81,18:00:00:01:1d:81
73091,50:00:00:01:1d:82,18:00:00:01:1d:82
73092,50:00:00:01:1d:83,18:00:00:01:1d:83
73093,50:00:00:01:1d:84,18:00:00:01:1d:84
73094,50:00:00:01:1d:85,18:00:00:01:1d:85
73095,50:00:00:01:1d:86,18:00:00:01:1d:86
73096,50:00:00:01:1d:87,18:00:00:01:1d:87
73097,50:00:00:01:1d:88,18:00:00:01:1d:88
73098,50:00:00:01:1d:89,18:00:00:01:1d:89
73099,50:00:00:01:1d:8a,18:00:00:01:1d:8a
73100,50:00:00:01:1d:8b,18:00:00:01:1d:8b
73101,50:00:00:01:1d:8c,18:00:00:01:1d:8c
73102,50:00:00:01:1d:8d,18:00:00:01:1d:8d
73103,50:00:00:01:1d:8e,18:00:00:01:1d:8e
73104,50:00:00:01:1d:8f,18:00:00:01:1d:8f
73105,50:00:00:01:1d:90,18:00:00:01:1d:90
73106,50:00:00:01:1d:91,18:00:00:01:1d:91
73107,50:00:00:01:1d:92,18:00:00:01:1d:92
73108,50:00:00:01:1d:93,18:00:00:01:1d:93
73109,50:00:00:01:1d:94,18:00:00:01:1d:94
73110,50:00:00:01:1d:95,18:00:00:01:1d:95
73111,50:00:00:01:1d:96,18:00:00:01:1d:96
73112,50:00:00:01:1d:97,18:00:00:01:1d:97
73113,50:00:00:01:1d:98,18:00:00:01:1d:98
73114,50:00:00:01:1d:99,18:00:00:01:1d:99
73115,50:00:00:01:1d:9a,18:00:00:01:1d:9a
73116,50:00:00:01:1d:9b,18:00:00:01:1d:9b
73117,50:00:00:01:1d:9c,18:00:00:01:1d:9c
73118,50:00:00:01:1d:9d,18:00:00:01:1d:9d
73119,50:00:00:01:1d:9e,18:00:00:01:1d:9e
73120,50:00:00:01:1d:9f,18:00:00:01:1d:9f
73121,50:00:00:01:1d:a0,18:00:00:01:1d:a0
73122,50:00:00:01:1d:a1,18:00:00:01:1d:a1
73123,50:00:00:01:1d:a2,18:00:00:01:1d:a2
73124,50:00:00:01:1d:a3,18:00:00:01:1d:a3
73125,50:00:00:01:1d:a4,18:00:00:01:1d:a4
73126,50:00:00:01:1d:a5,18:00:00:01:1d:a5
73127,50:00:00:01:1d:a6,18:00:00:01:1d:a6
73128,50:00:00:01:1d:a7,18:00:00:01:1d:a7
73129,50:00:00:01:1d:a8,18:00:00:01:1d:a8
73130,50:00:00:01:1d:a9,18:00:00:01:1d:a9
73131,50:00:00:01:1d:aa,18:00:00:01:1d:aa
73132,50:00:00:01:1d:ab,18:00:00:01:1d:ab
73133,50:00:00:01:1d:ac,18:00:00:01:1d:ac
73134,50:00:00:01:1d:ad,18:00:00:01:1d:ad
73135,50:00:00:01:1d:ae,18:00:00:01:1d:ae
73136,50:00:00:01:1d:af,18:00:00:01:1d:af
73137,50:00:00:01:1d:b0,18:00:00:01:1d:b0
73138,50:00:00:01:1d:b1,18:00:00:01:1d:b1
73139,50:00:00:01:1d:b2,18:00:00:01:1d:b2
73140,50:00:00:01:1d:b3,18:00:00:01:1d:b3
73141,50:00:00:01:1d:b4,18:00:00:01:1d:b4
73142,50:00:00:01:1d:b5,18:00:00:01:1d:b5
73143,50:00:00:01:1d:b6,18:00:00:01:1d:b6
73144,50:00:00:01:1d:b7,18:00:00:01:1d:b7
73145,50:00:00:01:1d:b8,18:00:00:01:1d:b8
73146,50:00:00:01:1d:b9,18:00:00:01:1d:b9
73147,50:00:00:01:1d:ba,18:00:00:01:1d:ba
73148,50:00:00:01:1d:bb,18:00:00:01:1d:bb
73149,50:00:00:01:1d:bc,18:00:00:01:1d:bc
73150,50:00:00:01:1d:bd,18:00:00:01:1d:bd
73151,50:00:00:01:1d:be,18:00:00:01:1d:be
73152,50:00:00:01:1d:bf,18:00:00:01:1d:bf
73153,50:00:00:01:1d:c0,18:00:00:01:1d:c0
73154,50:00:00:01:1d:c1,18:00:00:01:1d:c1
73155,50:00:00:01:1d:c2,18:00:00:01:1d:c2
73156,50:00:00:01:1d:c3,18:00:00:01:1d:c3
73157,50:00:00:01:1d:c4,18:00:00:01:1d:c4
73158,50:00:00:01:1d:c5,18:00:00:01:1d:c5
73159,50:00:00:01:1d:c6,18:00:00:01:1d:c6
73160,50:00:00:01:1d:c7,18:00:00:01:1d:c7
73161,50:00:00:01:1d:c8,18:00:00:01:1d:c8
73162,50:00:00:01:1d:c9,18:00:00:01:1d:c9
73163,50:00:00:01:1d:ca,18:00:00:01:1d:ca
73164,50:00:00:01:1d:cb,18:00:00:01:1d:cb
73165,50:00:00:01:1d:cc,18:00:00:01:1d:cc
73166,50:00:00:01:1d:cd,18:00:00:01:1d:cd
73167,50:00:00:01:1d:ce,18:00:00:01:1d:ce
